link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
15382,6770,6990,1,442000,274.645982,1,2400,1205.454545,749.0344964,0,1,,2,4,1,0,-1,22,"LINESTRING (34.1811 20.1698, 34.132 19.8988)"
15383,6771,6776,1,828000,514.495188,1,900,2403.870929,1493.695683,0,1,,2,4,1,0,-1,20.666667,"LINESTRING (34.5775 19.4701, 34.0655 19.5254)"
15384,6771,12981,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.5775 19.4701, 34.3806 19.4111)"
15385,6772,6835,1,261000,162.177831,1,2400,2135.454643,1326.909587,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (34.1258 19.8572, 34.0972 19.6975)"
15386,6773,824,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.6216 20.1238, 34.4626 20.3823)"
15387,6773,6838,1,17000,10.563307,1,600,3060.00306,1901.397161,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (34.6216 20.1238, 34.6223 20.1126)"
15388,6773,6841,1,692000,429.988732,1,2400,2395.384661,1488.422562,0,1,,2,4,1,0,-1,17.333333,"LINESTRING (34.6216 20.1238, 34.2308 19.943)"
15389,6774,6995,1,161000,100.040731,1,2800,2898.00029,1800.733338,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (34.119 19.792, 34.1413 19.8895)"
15390,6775,6776,1,726000,451.115346,1,2400,2420,1503.71782,0,1,,2,4,1,0,-1,18,"LINESTRING (33.9381 19.0929, 34.0655 19.5254)"
15391,6776,833,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.0655 19.5254, 33.9773 19.6447)"
15392,6776,4523,1,1041000,646.847211,1,900,2433.506462,1512.110344,0,1,,2,4,1,0,-1,25.666667,"LINESTRING (34.0655 19.5254, 34.7093 19.4515)"
15393,6776,6774,1,436000,270.917756,1,2400,2308.235362,1434.270515,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (34.0655 19.5254, 34.119 19.792)"
15394,6776,6777,1,296000,183.925816,1,2400,1837.241316,1141.608474,0,1,,2,4,1,0,-1,9.666667,"LINESTRING (34.0655 19.5254, 34.0276 19.3452)"
15395,6776,12981,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.0655 19.5254, 34.3806 19.4111)"
15396,6777,4470,1,459000,285.209289,1,2400,1400.338959,870.1300195,0,1,,2,4,1,0,-1,19.666667,"LINESTRING (34.0276 19.3452, 33.9332 19.0749)"
15397,6777,12981,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.0276 19.3452, 34.3806 19.4111)"
15398,6778,821,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.6386 20.5799, 33.4752 20.5295)"
15399,6778,822,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.6386 20.5799, 33.8779 20.4643)"
15400,6778,6784,1,698000,433.716958,1,900,1495.714286,929.3934814,0,1,,2,4,1,0,-1,28,"LINESTRING (33.6386 20.5799, 34.0699 20.5469)"
15401,6779,822,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.8002 20.5973, 33.8779 20.4643)"
15402,6779,7490,1,667000,414.454457,1,900,2501.25,1554.204214,0,1,,2,4,1,0,-1,16,"LINESTRING (33.8002 20.5973, 33.4062 20.6892)"
15403,6780,6763,1,145000,90.098795,1,2400,2372.727057,1474.343784,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (33.7946 19.5714, 33.7542 19.49)"
15404,6781,832,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.6523 19.2837, 33.6057 19.3495)"
15405,6781,6761,1,146000,90.720166,1,2400,2389.090692,1484.511672,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (33.6523 19.2837, 33.6113 19.2023)"
15406,6781,7416,1,19000,11.806049,1,900,3420.00342,2125.090945,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (33.6523 19.2837, 33.6635 19.2781)"
15407,6782,824,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.2488 20.5183, 34.4626 20.3823)"
15408,6782,6770,1,571000,354.802841,1,2400,2015.294118,1252.245321,0,1,,2,4,1,0,-1,17,"LINESTRING (34.2488 20.5183, 34.1811 20.1698)"
15409,6782,6786,1,7000,4.349597,1,2400,629.999685,391.4635343,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (34.2488 20.5183, 34.2501 20.5233)"
15410,6783,832,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.6902 19.3346, 33.6057 19.3495)"
15411,6783,6785,1,416000,258.490336,1,2400,2773.333333,1723.268907,0,1,,2,4,1,0,-1,9,"LINESTRING (33.6902 19.3346, 33.8039 19.5676)"
15412,6784,822,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.0699 20.5469, 33.8779 20.4643)"
15413,6784,6782,1,291000,180.818961,1,900,1378.421016,856.5108454,0,1,,2,4,1,0,-1,12.666667,"LINESTRING (34.0699 20.5469, 34.2488 20.5183)"
15414,6785,6858,1,352000,218.722592,1,2400,1195.471676,742.8314305,0,1,,2,4,1,0,-1,17.666667,"LINESTRING (33.8039 19.5676, 33.8549 19.7789)"
15415,6786,824,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.2501 20.5233, 34.4626 20.3823)"
15416,6786,3652,1,343000,213.130253,1,2400,2806.363764,1743.793058,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (34.2501 20.5233, 34.2911 20.7327)"
15417,6786,6779,1,733000,455.464943,1,900,1912.173913,1188.169417,0,1,,2,4,1,0,-1,23,"LINESTRING (34.2501 20.5233, 33.8002 20.5973)"
15418,6786,6782,1,7000,4.349597,1,2400,1260.00126,782.9282429,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (34.2501 20.5233, 34.2488 20.5183)"
15419,6787,830,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.0744 19.4651, 32.9725 19.3558)"
15420,6787,831,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.0744 19.4651, 33.3627 19.4142)"
15421,6787,6793,1,203000,126.138313,1,900,2436,1513.659756,0,1,,2,4,1,0,-1,5,"LINESTRING (33.0744 19.4651, 33.0117 19.3551)"
15422,6787,6828,1,195000,121.167345,1,900,2340,1454.00814,0,1,,2,4,1,0,-1,5,"LINESTRING (33.0744 19.4651, 33.144 19.5652)"
15423,6788,6789,1,149000,92.584279,1,2400,2980,1851.68558,0,1,,2,4,1,0,-1,3,"LINESTRING (32.7221 19.3875, 32.8128 19.4135)"
15424,6788,7429,1,228000,141.672588,1,2400,1954.285714,1214.336469,0,1,,2,4,1,0,-1,7,"LINESTRING (32.7221 19.3875, 32.7314 19.2452)"
15425,6789,830,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (32.8128 19.4135, 32.9725 19.3558)"
15426,6789,7413,1,311000,193.246381,1,2400,2798.99986,1739.217342,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (32.8128 19.4135, 32.9837 19.5049)"
15427,6789,7422,1,201000,124.895571,1,2400,1064.117678,661.2118659,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (32.8128 19.4135, 32.7762 19.3707)"
15428,6790,6792,1,169000,105.011699,1,900,1690,1050.11699,0,1,,2,4,1,0,-1,6,"LINESTRING (32.906 19.1203, 32.947 19.2172)"
15429,6791,830,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (32.9315 19.1812, 32.9725 19.3558)"
15430,6791,4228,1,211000,131.109281,1,900,2373.750148,1474.979503,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (32.9315 19.1812, 32.8799 19.06)"
15431,6792,830,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (32.947 19.2172, 32.9725 19.3558)"
15432,6792,6791,1,63000,39.146373,1,900,2267.999546,1409.269146,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (32.947 19.2172, 32.9315 19.1812)"
15433,6792,6793,1,243000,150.993153,1,900,2430,1509.93153,0,1,,2,4,1,0,-1,6,"LINESTRING (32.947 19.2172, 33.0117 19.3551)"
15434,6793,830,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.0117 19.3551, 32.9725 19.3558)"
15435,6793,6787,1,203000,126.138313,1,900,2436,1513.659756,0,1,,2,4,1,0,-1,5,"LINESTRING (33.0117 19.3551, 33.0744 19.4651)"
15436,6793,6792,1,243000,150.993153,1,900,2430,1509.93153,0,1,,2,4,1,0,-1,6,"LINESTRING (33.0117 19.3551, 32.947 19.2172)"
15437,6794,6797,1,675000,419.425425,1,600,1202.970285,747.490849,0,1,,2,4,1,0,-1,33.666667,"LINESTRING (29.7644 16.3931, 29.8986 16.7845)"
15438,6794,6800,1,115000,71.457665,1,600,2300,1429.1533,0,1,,2,4,1,0,-1,3,"LINESTRING (29.7644 16.3931, 29.7041 16.4316)"
15439,6795,614,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.4431 16.7056, 29.4176 16.7)"
15440,6795,6612,1,167000,103.768957,1,900,653.4782751,406.0524493,0,1,,2,4,1,0,-1,15.333333,"LINESTRING (29.4431 16.7056, 29.363 16.7715)"
15441,6796,614,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.4754 16.6981, 29.4176 16.7)"
15442,6796,6806,1,68000,42.253228,1,900,2040,1267.59684,0,1,,2,4,1,0,-1,2,"LINESTRING (29.4754 16.6981, 29.5164 16.6876)"
15443,6797,4299,1,41000,25.476211,1,600,1845.000461,1146.429782,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (29.8986 16.7845, 29.9241 16.7789)"
15444,6797,6583,1,97000,60.272987,1,600,2494.286071,1549.87703,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.8986 16.7845, 29.9104 16.8442)"
15445,6797,6794,1,675000,419.425425,1,600,2382.352941,1480.325029,0,1,,2,4,1,0,-1,17,"LINESTRING (29.8986 16.7845, 29.7644 16.3931)"
15446,6797,6804,1,129000,80.156859,1,600,1935,1202.352885,0,1,,2,4,1,0,-1,4,"LINESTRING (29.8986 16.7845, 29.8184 16.8013)"
15447,6798,6808,1,173000,107.497183,1,900,2395.3848,1488.422648,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (29.7973 17.2829, 29.8514 17.3767)"
15448,6798,6811,1,101000,62.758471,1,600,2272.499716,1412.065421,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (29.7973 17.2829, 29.7445 17.3177)"
15449,6798,7114,1,135000,83.885085,1,900,607.5000152,377.4828919,0,1,,2,4,1,0,-1,13.333333,"LINESTRING (29.7973 17.2829, 29.7557 17.2102)"
15450,6799,615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.5245 16.6273, 29.5972 16.6733)"
15451,6799,6615,1,153000,95.069763,1,900,2503.636136,1555.686889,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (29.5245 16.6273, 29.4953 16.536)"
15452,6799,6810,1,90000,55.92339,1,900,1080,671.08068,0,1,,2,4,1,0,-1,5,"LINESTRING (29.5245 16.6273, 29.5345 16.6826)"
15453,6800,5233,1,347000,215.615737,1,2800,1523.414597,946.6056515,0,1,,2,4,1,0,-1,13.666667,"LINESTRING (29.7041 16.4316, 29.5836 16.2526)"
15454,6800,6615,1,375000,233.014125,1,2800,1730.769231,1075.449808,0,1,,2,4,1,0,-1,13,"LINESTRING (29.7041 16.4316, 29.4953 16.536)"
15455,6800,6794,1,115000,71.457665,1,600,1293.750081,803.8987815,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (29.7041 16.4316, 29.7644 16.3931)"
15456,6800,6803,1,291000,180.818961,1,900,1587.272727,986.2852418,0,1,,2,4,1,0,-1,11,"LINESTRING (29.7041 16.4316, 29.76 16.6037)"
15457,6801,602,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.6985 17.3487, 29.7172 17.4289)"
15458,6801,7109,1,162000,100.662102,1,600,2243.077096,1393.783058,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (29.6985 17.3487, 29.614 17.4059)"
15459,6802,6803,1,159000,98.797989,1,600,1192.5,740.9849175,0,1,,2,4,1,0,-1,8,"LINESTRING (29.7743 16.7019, 29.76 16.6037)"
15460,6802,6807,1,55000,34.175405,1,600,1414.285916,878.7962541,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.7743 16.7019, 29.7718 16.7361)"
15461,6802,6809,1,264000,164.041944,1,600,2375.999881,1476.377422,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (29.7743 16.7019, 29.665 16.6472)"
15462,6803,6614,1,133000,82.642343,1,900,2176.363439,1352.329126,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (29.76 16.6037, 29.7395 16.5235)"
15463,6803,6802,1,159000,98.797989,1,600,1430.999928,889.1818565,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (29.76 16.6037, 29.7743 16.7019)"
15464,6803,6809,1,168000,104.390328,1,900,1778.823425,1105.30929,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (29.76 16.6037, 29.665 16.6472)"
15465,6804,6802,1,218000,135.458878,1,600,2452.500153,1523.912473,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (29.8184 16.8013, 29.7743 16.7019)"
15466,6805,615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.504 16.6472, 29.5972 16.6733)"
15467,6805,6616,1,96000,59.651616,1,900,2468.571781,1533.898916,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.504 16.6472, 29.4611 16.6895)"
15468,6806,615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.5164 16.6876, 29.5972 16.6733)"
15469,6806,6810,1,29000,18.019759,1,900,2609.998695,1621.777499,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (29.5164 16.6876, 29.5345 16.6826)"
15470,6807,6797,1,292000,181.440332,1,600,1347.692308,837.4169169,0,1,,2,4,1,0,-1,13,"LINESTRING (29.7718 16.7361, 29.8986 16.7845)"
15471,6808,6519,1,181000,112.468151,1,900,2327.142691,1446.018981,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (29.8514 17.3767, 29.9067 17.4749)"
15472,6808,6798,1,173000,107.497183,1,900,1946.250122,1209.343384,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (29.8514 17.3767, 29.7973 17.2829)"
15473,6809,615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.665 16.6472, 29.5972 16.6733)"
15474,6809,6802,1,264000,164.041944,1,600,2375.999881,1476.377422,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (29.665 16.6472, 29.7743 16.7019)"
15475,6809,6803,1,168000,104.390328,1,900,2326.154025,1445.404653,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (29.665 16.6472, 29.76 16.6037)"
15476,6809,6810,1,217000,134.837507,1,900,2055.789582,1277.408028,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (29.665 16.6472, 29.5345 16.6826)"
15477,6810,615,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.5345 16.6826, 29.5972 16.6733)"
15478,6810,6795,1,150000,93.20565,1,900,1421.052706,883.0009412,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (29.5345 16.6826, 29.4431 16.7056)"
15479,6810,6799,1,90000,55.92339,1,900,2314.286045,1438.030234,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.5345 16.6826, 29.5245 16.6273)"
15480,6810,6809,1,217000,134.837507,1,900,2441.250153,1516.922049,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (29.5345 16.6826, 29.665 16.6472)"
15481,6811,602,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.7445 17.3177, 29.7172 17.4289)"
15482,6811,6801,1,88000,54.680648,1,600,2262.857466,1406.074007,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.7445 17.3177, 29.6985 17.3487)"
15483,6812,6741,1,693000,430.610103,1,2400,2445.882353,1519.800364,0,1,,2,4,1,0,-1,17,"LINESTRING (32.1958 19.1849, 32.5904 19.3607)"
15484,6813,6710,1,281000,174.605251,1,2400,1945.384541,1208.805537,0,1,,2,4,1,0,-1,8.666667,"LINESTRING (31.6198 20.1629, 31.7782 20.2356)"
15485,6813,6716,1,95000,59.030245,1,2400,417.0731606,259.1571668,0,1,,2,4,1,0,-1,13.666667,"LINESTRING (31.6198 20.1629, 31.5626 20.1461)"
15486,6813,6973,1,161000,100.040731,1,600,2069.999852,1286.237878,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (31.6198 20.1629, 31.621 20.0623)"
15487,6814,6821,1,398000,247.305658,1,600,2388,1483.833948,0,1,,2,4,1,0,-1,10,"LINESTRING (32.1939 19.8777, 31.946 19.8684)"
15488,6815,6816,1,15000,9.320565,1,600,2700.0027,1677.703378,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (29.9719 16.9796, 29.9663 16.9716)"
15489,6815,6865,1,107000,66.486697,1,2400,1375.714187,854.8289004,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (29.9719 16.9796, 29.9259 17.0474)"
15490,6816,1016,1,12000,7.456452,1,2400,2160.00216,1342.162702,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (29.9663 16.9716, 29.9707 16.9647)"
15491,6816,6797,1,320000,198.83872,1,600,2742.857143,1704.331886,0,1,,2,4,1,0,-1,7,"LINESTRING (29.9663 16.9716, 29.8986 16.7845)"
15492,6816,6815,1,15000,9.320565,1,600,2700.0027,1677.703378,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (29.9663 16.9716, 29.9719 16.9796)"
15493,6817,804,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.8801 19.8659, 31.772 19.8454)"
15494,6817,6822,1,125000,77.671375,1,600,2500,1553.4275,0,1,,2,4,1,0,-1,3,"LINESTRING (31.8801 19.8659, 31.8019 19.8634)"
15495,6818,804,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.8062 19.705, 31.772 19.8454)"
15496,6818,7247,1,563000,349.831873,1,900,2412.857143,1499.279456,0,1,,2,4,1,0,-1,14,"LINESTRING (31.8062 19.705, 31.7397 19.393)"
15497,6819,5600,1,605000,375.929455,1,600,2367.391356,1471.028334,0,1,,2,4,1,0,-1,15.333333,"LINESTRING (32.0616 19.8721, 32.1063 19.7503)"
15498,6820,804,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.836 19.8647, 31.772 19.8454)"
15499,6820,6821,1,176000,109.361296,1,600,1980.000124,1230.314657,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (31.836 19.8647, 31.946 19.8684)"
15500,6821,804,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.946 19.8684, 31.772 19.8454)"
15501,6821,6814,1,847000,526.301237,1,600,2345.538425,1457.449557,0,1,,2,4,1,0,-1,21.666667,"LINESTRING (31.946 19.8684, 32.1939 19.8777)"
15502,6821,6817,1,105000,65.243955,1,600,2362.499705,1467.988804,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (31.946 19.8684, 31.8801 19.8659)"
15503,6821,6819,1,185000,114.953635,1,600,1958.823414,1217.156064,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (31.946 19.8684, 32.0616 19.8721)"
15504,6822,804,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.8019 19.8634, 31.772 19.8454)"
15505,6822,6818,1,254000,157.828234,1,900,2406.315916,1495.214927,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (31.8019 19.8634, 31.8062 19.705)"
15506,6822,6820,1,54000,33.554034,1,600,2430.000608,1509.931907,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (31.8019 19.8634, 31.836 19.8647)"
15507,6822,7251,1,287000,178.333477,1,900,2348.181925,1459.092151,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (31.8019 19.8634, 31.6248 19.8516)"
15508,6823,6833,1,259000,160.935089,1,2400,1503.871016,934.4618372,0,1,,2,4,1,0,-1,10.333333,"LINESTRING (33.0912 19.5708, 33.2323 19.6503)"
15509,6824,819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.2509 19.6279, 33.1745 19.7205)"
15510,6824,831,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.2509 19.6279, 33.3627 19.4142)"
15511,6824,6787,1,398000,247.305658,1,900,2310.967816,1435.968383,0,1,,2,4,1,0,-1,10.333333,"LINESTRING (33.2509 19.6279, 33.0744 19.4651)"
15512,6825,7462,1,159000,98.797989,1,600,2385,1481.969835,0,1,,2,4,1,0,-1,4,"LINESTRING (32.975 19.6012, 32.8855 19.6435)"
15513,6826,819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.1359 19.6503, 33.1745 19.7205)"
15514,6826,6834,1,206000,128.002426,1,600,756.7347093,470.2130031,0,1,,2,4,1,0,-1,16.333333,"LINESTRING (33.1359 19.6503, 33.2298 19.6584)"
15515,6827,6826,1,256000,159.070976,1,600,1920,1193.03232,0,1,,2,4,1,0,-1,8,"LINESTRING (32.9905 19.5981, 33.1359 19.6503)"
15516,6828,831,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.144 19.5652, 33.3627 19.4142)"
15517,6828,6833,1,252000,156.585492,1,900,2387.368547,1483.441581,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (33.144 19.5652, 33.2323 19.6503)"
15518,6829,819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.1086 19.6304, 33.1745 19.7205)"
15519,6829,6825,1,228000,141.672588,1,600,1865.45463,1159.139409,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (33.1086 19.6304, 32.975 19.6012)"
15520,6830,6823,1,52000,32.311292,1,2400,3120,1938.67752,0,1,,2,4,1,0,-1,1,"LINESTRING (33.0639 19.554, 33.0912 19.5708)"
15521,6830,7411,1,17000,10.563307,1,2400,3060.00306,1901.397161,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (33.0639 19.554, 33.0577 19.5627)"
15522,6831,819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.1993 19.695, 33.1745 19.7205)"
15523,6831,6829,1,177000,109.982667,1,600,1676.842194,1041.941111,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (33.1993 19.695, 33.1086 19.6304)"
15524,6832,6855,1,660000,410.10486,1,2400,1856.250029,1153.419937,0,1,,2,4,1,0,-1,21.333333,"LINESTRING (33.4168 19.7404, 33.817 19.7771)"
15525,6833,819,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.2323 19.6503, 33.1745 19.7205)"
15526,6833,831,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.2323 19.6503, 33.3627 19.4142)"
15527,6833,6824,1,49000,30.447179,1,900,1102.499862,685.0614419,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (33.2323 19.6503, 33.2509 19.6279)"
15528,6833,6832,1,330000,205.05243,1,2400,2700.000123,1677.701776,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (33.2323 19.6503, 33.4168 19.7404)"
15529,6833,6834,1,13000,8.077823,1,900,2340.00234,1454.009594,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (33.2323 19.6503, 33.2298 19.6584)"
15530,6834,831,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.2298 19.6584, 33.3627 19.4142)"
15531,6834,6831,1,82000,50.952422,1,600,1844.999769,1146.429352,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (33.2298 19.6584, 33.1993 19.695)"
15532,6834,6833,1,13000,8.077823,1,900,780,484.66938,0,1,,2,4,1,0,-1,1,"LINESTRING (33.2298 19.6584, 33.2323 19.6503)"
15533,6834,7411,1,316000,196.353236,1,2400,2708.571429,1683.027737,0,1,,2,4,1,0,-1,7,"LINESTRING (33.2298 19.6584, 33.0577 19.5627)"
15534,6835,833,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (34.0972 19.6975, 33.9773 19.6447)"
15535,6835,6776,1,281000,174.605251,1,2400,1296.923077,805.8703892,0,1,,2,4,1,0,-1,13,"LINESTRING (34.0972 19.6975, 34.0655 19.5254)"
15536,6836,6837,1,34000,21.126614,1,2400,1020,633.79842,0,1,,2,4,1,0,-1,2,"LINESTRING (34.1457 19.9312, 34.1451 19.9523)"
15537,6837,6770,1,354000,219.965334,1,2400,1722.162209,1070.101654,0,1,,2,4,1,0,-1,12.333333,"LINESTRING (34.1451 19.9523, 34.1811 20.1698)"
15538,6838,1337,1,303000,188.275413,1,2400,1363.500034,847.2393797,0,1,,2,4,1,0,-1,13.333333,"LINESTRING (34.6223 20.1126, 34.8043 20.1393)"
15539,6838,6773,1,17000,10.563307,1,600,3060.00306,1901.397161,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (34.6223 20.1126, 34.6216 20.1238)"
15540,6839,815,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.743 20.9477, 33.8393 21.1397)"
15541,6839,6847,1,181000,112.468151,1,2400,2327.142691,1446.018981,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (33.743 20.9477, 33.6411 20.9968)"
15542,6840,6836,1,43000,26.718953,1,2400,2580,1603.13718,0,1,,2,4,1,0,-1,1,"LINESTRING (34.1637 19.9131, 34.1457 19.9312)"
15543,6840,6994,1,35000,21.747985,1,2800,525,326.219775,0,1,,2,4,1,0,-1,4,"LINESTRING (34.1637 19.9131, 34.1438 19.9038)"
15544,6841,6840,1,118000,73.321778,1,2800,965.4545893,599.9054836,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (34.2308 19.943, 34.1637 19.9131)"
15545,6842,6838,1,191000,118.681861,1,600,2455.71411,1525.909532,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (34.5918 20.0293, 34.6223 20.1126)"
15546,6843,6838,1,417000,259.111707,1,2400,1340.357119,832.8590433,0,1,,2,4,1,0,-1,18.666667,"LINESTRING (34.3861 20.0039, 34.6223 20.1126)"
15547,6844,1021,1,297000,184.547187,1,2400,2227.5,1384.103903,0,1,,2,4,1,0,-1,8,"LINESTRING (33.3161 20.4233, 33.1906 20.3587)"
15548,6845,6765,1,257000,159.692347,1,2400,2434.73697,1512.874946,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (33.6324 20.985, 33.784 20.934)"
15549,6845,6846,1,31000,19.262501,1,2400,2789.998605,1733.624223,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (33.6324 20.985, 33.6206 20.9688)"
